x,y
0.4794037107327257,10.353873217446957
0.3534213793027181,6.142069390982261
0.6601973767177313,-3.270693775033769
0.2510294657309474,3.340595854236432
0.2799153605365452,2.212728794290914
0.3621505006424292,-1.1231550157473749
0.9717589759212162,0.3122974188596883
0.5539932555031309,5.114285306692132
0.3356104542698427,6.371952295484556
0.9091800893154346,1.8459904801202112
0.5973726647975188,0.6694890501670967
0.23956189066697242,5.106933466542913
0.44817028788010904,1.946610794027335
0.4539861978901568,-6.0668435793169975
0.6678679067008134,4.339181033961419
0.6188901169800791,0.010986771913917837
0.935082618448932,0.020627115877823066
0.7768610626323404,6.010506906492541
0.8481092350156301,0.8736213323255823
0.8616909037873453,2.6862129712123854
0.3459349925469629,6.901402864713155
0.17803596686975143,2.5265215501375557
0.8885395593033978,8.165331276723267
0.7187572525604675,-6.180781973379651
0.6212319904757898,4.278212325504278
0.40449350625465286,-2.5031048641877307
0.5971772731812194,2.0132324073108605
0.2434651827844816,-0.047759474291953596
0.1782187658886043,3.4876490510877423
0.43992662496002927,-6.508076488483332
0.5339674725477638,3.3105656453527788
0.09867209808541344,0.735267481191541
0.1288698674734452,0.32005712947203335
0.5455026263868251,-3.0193840745380722
0.06477136048283672,4.187215166441109
0.4579633160499438,4.898249904047923
0.8890397568459153,4.670394703409016
0.7606946930862403,4.447322788311017
0.39189716598712276,-3.1945744433695245
0.47421421665746377,-2.9718129689610655
0.6044760070339883,-1.0008959516653053
0.21455999670282397,1.5333435644116857
0.8651709858050213,-7.505915137902379
0.8377595005700063,1.7128686279324161
0.07494046110865406,-1.7938611808950446
0.17057155320619222,2.3611701668151657
0.34301176628375696,-2.13548046723843
0.4260604198427498,0.8739538110573066
0.9353443086576682,-4.814840734481472
0.9680658120507589,-3.1486958251084074
0.5903476904587729,1.3892742226959707
0.5213976879026785,-1.0626747141259947
0.028172611305104622,1.565932588094057
0.13677925504509458,7.674406189283957
0.16649955110136272,3.1091269120768863
0.47935556760024367,1.7478621706682338
0.6747863021674105,2.4959066357238386
0.2580745269013461,0.7440110507195152
0.5238962323927439,2.9862203457760197
0.9969494174116696,2.751791564126724
0.4085668350433493,-1.1013473183405875
0.7282484240073854,-5.722400018898174
0.5444532154467844,-3.570062710878261
0.5392508331687702,3.314700971305661
0.24534910968132095,-2.597155097564737
0.8229838050417675,7.595179690211318
0.9740641242251491,-0.4813764053886995
0.2854693024236385,-1.4786526525576527
0.3303704732688151,-4.464913809064236
0.7561633288952461,-4.260532315467471
0.010399188788189573,-1.868999136258413
0.9888875715880882,6.01657529508504
0.22384465936937314,-1.5839077890233746
0.5748717335528014,0.3509369536598048
0.32665404393042013,-4.1909041201104555
0.6931741186755233,-0.7027679366809028
0.658576368163145,2.28009464055884
0.8083973481164611,4.796793685729484
0.8293223899958574,1.9766520703762906
0.17231987120162984,2.412281917946059
0.29782692046561726,1.9373597132323406
0.9860010638228709,0.1700193868212896
0.7201566421685245,2.702744038925947
0.46958770226397106,3.789150982315729
0.3409822690640908,6.272777276563371
0.093981939840869,-7.30853196852248
0.36145077457513897,-6.396318677450175
0.5882022669483905,0.8781424755252395
0.6569551562671395,4.5142280606828455
0.5271818363471004,8.680672707963168
0.44741236682345464,-2.39858829938584
0.9323310420677238,-3.7711138567988853
0.18422483923802613,5.314186226899963
0.009787888706205283,-0.9894369093878734
0.1418555259401526,1.1863732432066965
0.872779214492127,-1.7458187375955032
0.6908839765508228,6.520273609428013
0.5541780025157934,-4.96641935915102
0.21031855628579366,-0.9610979650658311
0.6242379959139921,-0.1750501167086027
0.8349206432512698,0.4134833005303762
0.26133301788538377,5.890110048627096
0.621441259102401,2.407574606350594
0.8035376594626034,3.8262176451013667
0.5231189668395544,-6.200192102494302
0.19317909361791447,0.5716810739757218
0.7301610048433117,-2.396693979104468
0.10868253937469208,1.9076584209801821
0.768581330913202,2.411708917025642
0.8550940367528479,-2.6942492935236944
0.009483355068375166,2.9427633348413993
0.1375305825278581,-2.753724620655808
0.28550816641639143,4.785318270290593
0.2306698117177587,2.5952199463003733
0.505367337296036,-0.06397680547177573
0.5809503798881793,-1.1301692337980662
0.19228901880867078,7.528677660333322
0.8470073905365599,2.4301506382177953
0.9435036031702234,3.909918822076981
0.9436020957123034,-3.785949832282813
0.6508773690471942,-3.3515631859877217
0.10918686688367751,1.5048979398458928
0.53222843075693,-3.925356272855671
0.4809825595833519,4.797974168728457
0.6139576525680112,0.8405522874442741
0.21582102749684318,9.835926609391928
0.8351226045489213,2.150331028314472
0.5786800052799855,-0.7122740091333378
0.49381404045692867,3.805241552426983
0.7163998503633859,0.10110442599881822
0.31376009108732167,-3.0327361193959885
0.6745834563535903,6.885190047095076
0.7440430806908699,-1.4792768211545355
0.20952940162251543,4.138205962242813
0.19639626817567074,-0.6284361109736787
0.8623637087467452,3.213923858190058
0.9327310855094871,-5.052752840760925
0.6189627545421403,-2.445085046792822
0.11816482762165625,-0.04486826838759794
0.9977444210068506,2.993917671925394
0.7197251759761597,-1.8098192387163856
0.06268962162186587,0.8210014016233038
0.6104244930423389,-4.1193159726636726
0.7607850486168974,-1.2088950185472556
0.3063134987782127,-0.6656493861250516
0.046851908527603126,-4.246216852857512
0.4287020209864336,4.142049244915744
0.8685991281894603,8.382452904407161
0.3893328395823722,0.7060188195770241
0.42080605609146665,7.09055344749234
0.6631462489752088,-3.7678912986985003
0.7791025863957868,-4.628195902320809
0.7196805603058045,-7.099549885761575
0.314145615150606,-1.1676071997978419
0.9479862191661954,4.5013476951586755
0.6682127985550163,-6.469498645053228
0.9262030165625189,-1.5797725940654486
0.9463290099387947,2.645657135943629
0.633901173396351,0.01824676106753631
0.7645277946547177,-5.3707124009880145
0.11619452993195017,0.8981232399306058
0.6799760701610699,4.661864592509505
0.22936577703767236,-5.337243182975336
0.4910083346044588,1.6265898706526136
0.35462215764077654,-0.7637169498245864
0.9255939911886163,2.6631375805030792
0.7394890316182211,-0.22420146368347538
0.8324208554247096,6.076793764721915
0.8324426408004217,-1.5547921391924029
0.19803292546222828,-0.34958474559811636
0.970257109726057,4.045327886663985
0.1675665393045065,5.042428371379277
0.14293696755525737,7.335863318719994
0.909032520665641,4.023816422716532
0.4945671804292889,-4.572096810424437
0.17188774950322783,3.9221768288116157
0.9956311094988834,1.6275073104369113
0.16336914407081446,5.038086464304602
0.5466956820721302,-1.0969150057778685
0.50836054691628,0.3937405446090079
0.055688988766731236,-4.109434330682091
0.6038446923693567,-2.4447399689514686
0.1689844095595593,-0.19545700073676353
0.2807887989256591,3.5624730856351907
0.5107518195305957,2.962078029787495
0.1705306236792102,2.79067236348419
0.23058449531327857,5.228194048307825
0.40559689744013927,-0.5799143516856379
0.08857765992995514,3.2156934837296145
0.92187592049783,3.044396390118725
0.1016583640049965,1.4600080123948553
0.5393372684434187,1.712707061894522
0.3535242753260205,3.8478704140635758
0.3917683658985981,4.133840623662236
0.5634099123260501,-1.3814070949086106
0.881664255055425,3.7369012952403096
0.7626099637433795,2.230098847215155
0.36592580681930714,0.0584058907097873
0.4181809859378039,2.676869184194107
0.08783431501234051,-0.29301818943346014
0.7697466228570872,-4.88798104894011
0.3799543871123334,0.39511233951742164
0.9986725543512802,2.725386102692113
0.46533693393948605,1.730597721475119
0.31570429277056444,0.021604097438238185
0.7689518203609453,-0.6370137122781154
0.4938460752690082,-2.5471506622457203
0.22460482293998196,1.1732900886498407
0.8845009632651588,1.2180995422139627
0.08698675991141014,-1.3386803251359671
0.5552008115994623,-3.50689640171356
0.39169312999123684,-1.8445846171646816
0.8218600592903562,4.662474057163502
0.6234059581594401,2.0504678317578775
0.1213849394224289,0.31054774268674024
0.6245235865003825,4.90121642173845
0.000943415267631087,2.643355867706908
0.240830724623402,1.7631924960750842
0.5190487177268892,2.602209881751741
0.48580006510095575,7.423638101625167
0.5860399734520977,4.763401503705971
