timestamp,series_id,value,noise_level
2023-03-15 23:10:36.049241,series_8,2.095596190562449,0.8518335690244436
2023-03-13 15:12:36.078630,series_6,1.7338138306062567,0.6513367447831057
2023-02-01 10:20:28.296876,series_8,5.518092407855397,0.5023298139672592
2023-02-12 04:31:34.736842,series_6,4.930929288865081,0.0
2023-03-02 03:32:43.636364,series_8,9.929815232304879,0.0
2023-02-06 00:30:33.207429,series_6,0.4905624553191279,0.5114893042905151
2023-01-17 15:25:52.002262,series_8,6.026030093143201,0.7435005630012959
2023-04-06 05:24:00.133377,series_6,3.438725891043241,0.8215996493436415
2023-01-29 02:32:11.070734,series_6,8.214715977439383,0.661743650299717
2023-02-23 01:45:06.278050,series_6,1.0252192060401444,0.6085748290880766
2023-04-11 10:51:05.090507,series_6,2.1214612083652207,0.9905535194576739
2023-01-09 19:10:28.662377,series_8,8.837972397147183,0.6988986965273765
2023-02-09 15:32:10.259024,series_6,2.629779634881273,0.5540069497462324
2023-04-07 12:24:24.758342,series_8,9.33538332101205,0.8109238024158174
2023-02-21 16:12:41.201289,series_8,6.855766420990053,0.8271427836416398
2023-03-02 12:00:00.000000,series_8,4.926730883167331,0.0
2023-04-02 01:04:40.348672,series_6,7.89175039205011,0.7510595026512562
2023-04-11 03:42:57.142391,series_8,5.056395671101584,0.9971095583621785
2023-02-03 04:07:55.257624,series_6,5.66093587590017,0.4286925620699523
2023-03-26 14:48:30.583822,series_8,8.260671905292295,0.5768187137397528
2023-02-19 10:17:29.048324,series_8,4.207651911228849,0.5574610298452081
2023-03-12 05:01:39.327457,series_6,9.855536589722378,0.8726985410726744
2023-02-01 12:23:36.054154,series_6,7.519317527527065,0.6920846645834184
2023-03-12 00:36:52.119478,series_8,3.27279171844887,0.4288057942412453
2023-03-06 23:09:17.727989,series_6,6.290974163527748,0.4556343194715268
2023-02-26 09:12:09.641092,series_8,8.358565019905488,0.7386394879547449
2023-03-13 12:53:10.364085,series_8,4.188113183884065,0.4895788148444061
2023-03-24 18:55:26.096899,series_6,2.0247335592415427,0.4968995616230154
2023-02-06 09:05:42.820906,series_6,1.260543366834419,0.7560009753379886
2023-01-06 20:35:00.582776,series_8,4.200451934923468,0.9985288515299852
2023-02-21 16:17:45.064716,series_6,3.6493840870326686,0.5896233260038055
2023-03-18 11:44:05.102404,series_8,0.5550885046282039,0.78484921855745
2023-01-26 05:04:52.586378,series_6,1.5775655339660621,0.5530197517951623
2023-04-04 04:22:52.621287,series_6,3.8907665918821097,0.6319060112847747
2023-02-17 04:18:55.771067,series_6,5.1060942147583575,0.8509382137301992
2023-01-29 10:47:44.084821,series_8,2.18101140992644,0.8332018796215647
2023-01-19 11:43:50.956165,series_8,3.721738308318574,0.6597762515977235
2023-01-10 07:38:27.420672,series_8,5.939479318984766,0.766869217835191
2023-04-01 20:39:43.094522,series_8,7.44696299865684,0.9789711595210309
2023-03-06 00:09:46.691328,series_6,2.1633596969301063,0.8960591382845793
2023-02-26 17:33:42.442029,series_8,1.111098612346566,0.81433954014157
2023-04-06 05:58:43.084959,series_6,0.02451669210634111,0.6459014991752536
2023-03-31 12:21:20.833806,series_6,3.0053565257495207,0.451302405895603
2023-03-14 00:21:09.545004,series_8,8.513597708836675,0.8177730273124875
2023-03-05 19:33:11.598611,series_6,1.7697802877752467,0.620333894545833
2023-03-27 01:16:02.165862,series_8,6.211055127320649,0.6255139017495142
2023-03-15 18:30:41.035302,series_6,4.4034805202098415,0.9546161855971741
2023-02-27 01:18:39.554873,series_6,4.0798752350930965,0.9490615517602379
2023-02-24 13:34:35.755655,series_6,8.269793834990118,0.40127888271467144
2023-03-23 18:23:42.181807,series_8,8.368398467768671,0.6500856892106672
2023-01-17 23:48:49.279605,series_6,0.34912575034924287,0.6471852255553041
2023-03-26 19:55:34.264180,series_8,6.8292943198329725,0.6177954707872254
2023-03-31 11:08:03.038054,series_6,9.77503310510863,0.5311160826793877
2023-02-18 03:16:08.231685,series_6,1.9494754788690316,0.9617784007494272
2023-01-18 02:31:55.032781,series_8,6.207041307958535,0.9729919551259123
2023-04-04 17:14:59.621916,series_6,1.2639040049259187,0.7069796889514399
2023-04-03 11:30:59.095834,series_8,3.129396993806105,0.5851133261963513
2023-03-25 17:12:42.112574,series_6,9.317585433919152,0.8453081711441061
2023-04-10 23:52:52.594703,series_8,9.262710832779499,0.9432611513869117
2023-01-06 10:39:52.018781,series_6,1.5698182831323404,0.8181524118536363
2023-01-23 11:14:31.853325,series_8,3.9698481578636535,0.4614795534056345
2023-02-28 05:54:32.727273,series_8,5.06897120346014,0.0
2023-02-10 14:00:00.000000,series_6,7.420153690098236,0.0
2023-03-09 17:44:00.018869,series_6,2.6705753169435487,0.5875030114546619
2023-03-09 18:37:31.076618,series_8,0.8924484642695263,0.818118798493794
2023-01-24 14:08:40.457808,series_6,4.602547362684495,0.5512460048817813
2023-03-17 07:12:26.285908,series_6,5.0350125702678215,0.43097166361482137
2023-03-05 06:48:45.930496,series_6,5.822571172812754,0.702570028944433
2023-01-02 11:36:42.974909,series_8,4.519328302235333,0.512480930471881
2023-01-29 07:59:06.592231,series_6,7.427104355608384,0.9732480702547145
2023-02-04 11:36:58.372256,series_8,0.05862850988591961,0.5312603765789928
2023-04-02 16:22:59.514923,series_8,5.486722740326573,0.8940969163627761
2023-03-08 20:05:57.766209,series_6,8.43187472708442,0.7453201142245607
2023-04-02 07:45:13.936495,series_8,8.837938182897725,0.7732034373799372
2023-01-25 02:02:41.515427,series_8,6.552566788605523,0.6390919702173614
2023-04-08 07:57:02.736878,series_6,4.700131838459528,0.8075733918654784
2023-02-02 00:29:56.260978,series_8,4.756428528192437,0.42744329897894323
2023-03-12 13:38:36.319674,series_6,2.7788652682205486,0.8906043726665632
2023-01-19 22:46:02.605284,series_8,5.194630186110345,0.8871803510439445
2023-01-19 18:57:47.757328,series_6,2.346964412858642,0.46575686565060753
2023-02-09 22:29:10.444368,series_8,9.940676416392701,0.4175183903748316
2023-03-01 00:03:10.710578,series_6,6.4676459983914425,0.7837981079476927
2023-03-01 15:32:43.636364,series_8,0.8482060590204531,0.0
2023-01-04 09:41:54.803247,series_8,2.0594261197195483,0.9209438623670057
2023-01-26 12:25:23.727594,series_6,5.535075268990569,0.547514166121454
2023-01-23 18:51:50.078197,series_6,1.8317497439305552,0.5664865969131982
2023-01-03 08:13:15.926927,series_8,6.621495078423907,0.9792778130855168
2023-04-02 20:14:20.983729,series_6,6.488809077476879,0.6734037909079632
2023-01-31 04:41:29.580970,series_6,5.546623653766486,0.41725916300859744
2023-03-07 05:11:12.699162,series_8,3.3349919622192745,0.879137522572254
2023-01-15 14:27:50.142477,series_6,6.113795405420008,0.442640096539921
2023-04-08 07:49:57.264590,series_8,5.182937620733895,0.8422072717594
2023-02-03 17:22:44.296090,series_6,4.307899581042202,0.5502106327380464
2023-03-02 11:00:00.000000,series_8,4.78179643234288,0.0
2023-03-01 08:23:43.869761,series_6,9.453019432720666,0.7440864173453399
2023-01-18 17:05:31.405413,series_8,9.18155660426828,0.7884976395581067
2023-01-10 16:56:35.994502,series_6,2.6152175319269855,0.976014730722495
2023-02-11 18:46:31.001328,series_6,8.486115759048687,0.44215170863278036
2023-04-10 11:00:26.821636,series_6,6.012401770681092,0.5149744176589285
2023-02-12 02:24:33.145730,series_6,6.796796142747658,0.610262735923131
2023-03-03 23:31:15.000588,series_6,1.726954977917724,0.5884606327870867
2023-03-23 16:22:10.120865,series_6,2.9410668373016033,0.9659741728957411
2023-03-10 09:04:00.743429,series_6,0.8944007593503844,0.9155937488778768
2023-02-09 22:25:22.253031,series_6,8.584604724787821,0.8681642406002928
2023-02-19 04:45:59.664760,series_8,5.261488748910618,0.8960398021529923
2023-02-01 11:13:27.183863,series_8,6.334475896284801,0.7373604155806841
2023-04-09 16:51:37.169929,series_6,9.709600118240633,0.9191491764590466
2023-02-23 16:08:05.861694,series_6,4.735881787703413,0.624600068760121
2023-03-15 05:43:14.170354,series_8,6.939713730370325,0.8563648291975476
2023-03-08 16:18:46.915597,series_6,6.552015597844826,0.4127573818264616
2023-03-31 13:58:19.641669,series_8,8.731405318923446,0.5072182468353658
2023-03-26 02:44:04.864951,series_6,5.223226063533567,0.8162803954187647
2023-04-07 12:13:05.046064,series_8,8.291528034277876,0.8178765648467057
2023-02-17 17:45:15.197177,series_6,1.1039958285382823,0.7453279976792955
2023-03-14 15:06:22.581116,series_8,3.1875988400406587,0.6874659216848724
2023-01-30 02:39:32.458147,series_6,3.1912166257637162,0.5121006208959417
2023-03-07 13:02:46.921585,series_8,3.4910435674574405,0.7949946546368367
2023-01-30 07:09:50.901345,series_8,6.615864179169295,0.8640732072964576
2023-01-09 04:05:49.187864,series_8,7.26902368030193,0.5029826152594954
2023-01-21 17:34:30.250500,series_8,5.881957128413894,0.6982664430413821
2023-04-08 23:11:02.163687,series_8,3.7139757250133174,0.6472015530577426
2023-01-22 16:28:33.328825,series_8,8.67276727157215,0.9725595994987868
2023-04-02 06:10:07.594764,series_6,8.989438565281773,0.6469299731128045
2023-01-05 23:26:52.945000,series_8,8.127346919977072,0.6468879075906839
2023-04-01 20:56:38.359225,series_6,1.7025629399587117,0.9936927891225608
2023-03-05 17:37:18.704579,series_8,1.28973311218738,0.6591438743919871
2023-01-27 14:42:57.992314,series_8,4.021092702421939,0.5648725986997551
2023-03-29 17:48:45.990734,series_6,8.745192386452247,0.6330284053727735
2023-01-01 22:57:47.356644,series_8,5.560810105248675,0.960112805871289
2023-04-08 20:03:48.084146,series_6,5.424290056156591,0.9033548641794107
2023-04-09 03:09:44.862737,series_6,0.9891330646817076,0.8051863868703837
2023-02-06 12:53:53.735789,series_6,1.7917692728512802,0.8889432013925593
2023-03-29 00:18:40.440458,series_6,3.0396723488009103,0.8368899498526858
2023-01-18 23:22:59.503846,series_8,4.670993945689944,0.5300932415408196
2023-02-28 13:46:26.236944,series_6,6.385643742610457,0.6088794889286706
2023-02-18 20:20:20.378736,series_6,8.344281556261258,0.884481889836885
2023-02-03 15:01:13.143470,series_6,8.913906537781846,0.9695835243189546
2023-02-01 23:47:17.590773,series_6,8.985502433963662,0.7753490319250029
2023-03-23 16:42:56.729746,series_8,7.683148534416333,0.6220345672804781
2023-02-12 01:50:17.817300,series_6,0.7221365598899854,0.9769720387528662
2023-03-30 01:06:01.737201,series_8,7.034559230191128,0.5614732507705184
2023-02-21 08:14:45.353174,series_8,0.21027471013073673,0.4358444296913059
2023-03-01 10:21:11.302065,series_8,8.233734878991283,0.8133232413331111
2023-03-21 18:46:39.461638,series_6,9.290799975341882,0.9857244951755443
2023-03-20 06:24:05.025668,series_6,3.921144478938757,0.4631397128076575
2023-03-07 00:46:50.119836,series_8,5.223046914811732,0.40445047919598404
2023-01-16 08:22:36.819251,series_8,2.4012971698574024,0.6218438658732486
2023-02-13 06:17:18.269394,series_8,1.6191294105641363,0.7484172420466526
2023-02-01 03:56:19.518824,series_8,6.467213150153915,0.7821993071771383
2023-03-06 11:01:13.047318,series_8,4.78423243614345,0.5243572349472081
2023-03-05 09:31:12.375124,series_8,5.311074734671059,0.40484714867341376
2023-02-17 23:53:07.983577,series_6,4.527085789022097,0.7435999800768986
2023-01-02 18:57:26.333712,series_6,9.30110128645336,0.7774690757178655
2023-04-06 12:42:59.467695,series_6,5.8619640943639295,0.873128287772966
2023-03-30 21:30:20.449439,series_8,9.61843586379643,0.64461690136605
2023-03-11 20:14:13.602846,series_8,0.446719345892298,0.7880953222197393
2023-03-08 23:06:25.490077,series_6,9.358462088408137,0.649443440408983
2023-04-03 22:47:21.057471,series_8,3.442961298088428,0.6636305459108831
2023-03-02 18:07:20.135671,series_8,7.34908234410662,0.46676383605332594
2023-02-02 21:55:34.203766,series_8,8.793258584004592,0.6325745205866758
2023-03-31 09:36:01.198081,series_6,0.23272076541446696,0.7854458403403929
2023-02-20 08:01:39.067187,series_6,7.560778238601193,0.48002807005245923
2023-01-25 18:07:50.883062,series_8,7.068357667285584,0.8342748678658791
2023-02-17 14:33:47.952645,series_6,6.675649802534075,0.8599530708650885
2023-01-16 22:42:14.622642,series_6,1.3100041732126533,0.5037097442392197
2023-03-02 21:32:44.625467,series_8,0.06044240080968155,0.6695599049921361
2023-02-23 13:24:40.398754,series_8,7.842613799371179,0.41398643094055104
2023-02-04 08:55:39.907014,series_8,0.7118992265943158,0.48643382141949154
2023-02-27 09:24:04.336135,series_6,6.143982754916313,0.5978458651707231
2023-04-09 16:43:38.062582,series_6,7.157909811388446,0.5982493407776174
2023-02-13 10:47:22.105263,series_6,4.926972948075061,0.0
2023-01-08 22:43:43.818961,series_6,5.749503782147775,0.8938335462930556
2023-02-09 03:18:21.094075,series_8,0.017416199710776903,0.5093832652175678
2023-02-28 20:38:29.499496,series_6,8.29059765290874,0.4040338721791603
2023-03-09 23:34:00.765135,series_8,7.246313951415445,0.4528036335506459
2023-02-05 19:08:52.481247,series_8,5.409180659602457,0.49655861287752634
2023-02-12 15:37:17.369456,series_8,6.281354276742568,0.4689802935723321
2023-02-07 03:44:52.588848,series_6,5.234680925124322,0.652130307644629
2023-02-12 01:59:08.296473,series_8,5.444253203968405,0.7516087947572448
2023-01-22 13:23:10.044089,series_6,6.203616719368482,0.5270256625286294
2023-03-17 18:00:48.347001,series_6,2.8429074964530843,0.9453847789390147
